"package"	"first_published"	"naming_convention"	"author_count"	"is_orphaned"	"public_repository"	"has_tests"	"is_versioned"	"specifies_r_version"	"is_roxygenised"	"copyright_license"
"spatstat"	2002	"Lower Case"	4	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spatsurv"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-3"
"spBayes"	2006	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spBayesSurv"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"spc"	2004	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"spca"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"GPL-3"
"spcadjust"	2011	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spcosa"	2009	"Lower Case"	3	FALSE	"None"	"RUnit"	FALSE	TRUE	FALSE	"GPL"
"spcov"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"spcr"	2014	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"spd"	2011	"Lower Case"	1	FALSE	"BitBucket"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"spdep"	2002	"Lower Case"	28	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spdynmod"	2014	"Lower Case"	3	FALSE	"GitHub"	"testthat"	FALSE	FALSE	TRUE	"GPL-2"
"spe"	2004	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"speaq"	2015	"Lower Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	FALSE	"Apache License 2.0"
"speccalt"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"LGPL-3"
"SPECIES"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SpeciesMix"	2011	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"specificity"	2013	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"SpecsVerification"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"spectralGP"	2005	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"speedglm"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"speff2trial"	2009	"Lower Case"	7	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"SPEI"	2011	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"sperich"	2011	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"sperrorest"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"spfrontier"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"spgrass6"	2006	"Lower Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spgs"	2015	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spgwr"	2006	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"sphereplot"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SphericalCubature"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"SphericalK"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"SpherWave"	2006	"Mixed Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"sphet"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spi"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SPIAssay"	2011	"Mixed Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"spider"	2011	"Lower Case"	7	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"spiders"	2014	"Lower Case"	2	FALSE	"None"	"testthat"	FALSE	TRUE	FALSE	"GPL-2"
"spikeslab"	2010	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"spikeSlabGAM"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"CC BY-NC-SA 4.0"
"SPIn"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"splancs"	2000	"Lower Case"	5	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"splitstackshape"	2013	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"GPL-3"
"splm"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spls"	2008	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"splus2R"	2007	"Mixed Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"splusTimeDate"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"BSD_3_clause"
"splusTimeSeries"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"BSD_3_clause"
"spMC"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"SPmlficmcm"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SPMS"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"spnet"	2014	"Lower Case"	3	FALSE	"Other"	"None/Other"	TRUE	TRUE	TRUE	"GPL-3"
"spocc"	2014	"Lower Case"	3	FALSE	"GitHub"	"testthat"	TRUE	FALSE	TRUE	"MIT"
"SPODT"	2013	"Mixed Case"	5	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"sporm"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SportsAnalytics"	2011	"Mixed Case"	1	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"SPOT"	2010	"Mixed Case"	7	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"SPREDA"	2014	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"sprex"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"sprint"	2010	"Lower Case"	1	FALSE	"Other"	"RUnit"	TRUE	TRUE	FALSE	"GPL"
"sprinter"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"sprm"	2014	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL"
"sprsmdl"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SPSL"	2012	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"spsmooth"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spsurvey"	2007	"Lower Case"	6	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"spt"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"Unlimited"
"spThin"	2014	"Mixed Case"	6	FALSE	"None"	"None/Other"	TRUE	FALSE	TRUE	"GPL-3"
"spTimer"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"sptm"	2014	"Lower Case"	2	FALSE	"None"	"RUnit"	FALSE	TRUE	FALSE	"GPL-2"
"spuRs"	2009	"Mixed Case"	6	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"SQDA"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"GPL-3"
"sqldf"	2007	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"sqliter"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	FALSE	FALSE	"MIT"
"sqlshare"	2013	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"MIT"
"sqlutils"	2013	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"SQN"	2010	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"LGPL-2"
"SQUAREM"	2010	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"squash"	2012	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"Artistic-2.0"
"sra"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"SRCS"	2015	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"LGPL"
"srd"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"sROC"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL"
"SRRS"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"ss3sim"	2014	"Lower Case"	13	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"MIT"
"ssanv"	2006	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"ssd"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SSDforR"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"sse"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"ssfit"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"ssh.utils"	2014	"Non-Alphanumeric"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	TRUE	"Apache License"
"ssize.fdr"	2008	"Non-Alphanumeric"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"ssmrob"	2013	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SSN"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"sspline"	2007	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"sspse"	2015	"Lower Case"	2	FALSE	"Other"	"testthat"	FALSE	FALSE	TRUE	"GPL-3"
"SSrat"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"sss"	2011	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"SSsimple"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"ssvd"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"ssym"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"st"	2006	"Lower Case"	4	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"stab"	2008	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"stabledist"	2012	"Lower Case"	3	FALSE	"Other"	"RUnit"	FALSE	TRUE	FALSE	"GPL-2"
"StableEstim"	2014	"Mixed Case"	2	FALSE	"None"	"testthat"	FALSE	TRUE	FALSE	"GPL-2"
"stabs"	2014	"Lower Case"	2	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Stack"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"MIT"
"stacomirtools"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stagePop"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-3"
"stam"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"StAMPP"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"StandardizeText"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"StanHeaders"	2015	"Mixed Case"	2	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"BSD_3_clause"
"STAR"	2008	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stargazer"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"startupmsg"	2006	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"LGPL-3"
"stashR"	2006	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Stat2Data"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"statar"	2014	"Lower Case"	1	FALSE	"GitHub"	"testthat"	TRUE	TRUE	TRUE	"GPL-2"
"statcheck"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"StatDA"	2007	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"StatDataML"	2000	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"statebins"	2014	"Lower Case"	1	FALSE	"GitHub"	"testthat"	FALSE	TRUE	TRUE	"MIT"
"statfi"	2014	"Lower Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"BSD_2_clause"
"StatMatch"	2008	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"StatMeasures"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"StatMethRank"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"statmod"	2003	"Lower Case"	5	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"statnet"	2008	"Lower Case"	7	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"statnet.common"	2013	"Non-Alphanumeric"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-3"
"Statomica"	2014	"Mixed Case"	5	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"CC BY-NC 4.0"
"staTools"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-2"
"StatRank"	2013	"Mixed Case"	2	FALSE	"None"	"testthat"	TRUE	FALSE	FALSE	"GPL-2"
"stcm"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"steepness"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stellaR"	2012	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Stem"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"STEPCAM"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stepp"	2012	"Lower Case"	9	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stepPlr"	2006	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stepR"	2015	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"stepwise"	2005	"Lower Case"	4	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"StereoMorph"	2014	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stheoreme"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stilt"	2013	"Lower Case"	5	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"stima"	2013	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stinepack"	2006	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stm"	2014	"Lower Case"	3	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"MIT"
"stmCorrViz"	2015	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"StMoSim"	2010	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stocc"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"Unlimited"
"stochprofML"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stochvol"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"stockPortfolio"	2009	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stocks"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"stoichcalc"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Storm"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stosim"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"STPGA"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stpp"	2012	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"stppResid"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"StrainRanking"	2013	"Mixed Case"	8	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"strap"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"strataG"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	TRUE	"GPL-2"
"stratification"	2010	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stratigraph"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"StratSel"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"straweib"	2013	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stream"	2013	"Lower Case"	3	FALSE	"None"	"testthat"	FALSE	TRUE	FALSE	"GPL-3"
"StreamMetabolism"	2008	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL"
"streamMOA"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"streamR"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"stremo"	2011	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"stressr"	2014	"Lower Case"	1	FALSE	"GitHub"	"testthat"	TRUE	FALSE	TRUE	"MIT"
"StressStrength"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"stringdist"	2013	"Lower Case"	4	FALSE	"GitHub"	"testthat"	TRUE	TRUE	TRUE	"GPL-3"
"stringi"	2014	"Lower Case"	4	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	TRUE	"Unknown"
"stringr"	2009	"Lower Case"	1	FALSE	"None"	"testthat"	TRUE	TRUE	FALSE	"GPL-2"
"strucchange"	2001	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"structSSI"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"strum"	2013	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"strvalidator"	2013	"Lower Case"	1	FALSE	"GitHub"	"testthat"	TRUE	FALSE	TRUE	"GPL-2"
"stsm"	2014	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stsm.class"	2014	"Non-Alphanumeric"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"stylo"	2013	"Lower Case"	3	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL"
"SubCultCon"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"subgroup"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"SubLasso"	2014	"Mixed Case"	6	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"subplex"	2007	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"subrank"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL"
"subselect"	2002	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"subsemble"	2014	"Lower Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"subtype"	2013	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"sudoku"	2006	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"sudokuAlt"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"SUE"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"summarytools"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Sunder"	2014	"Mixed Case"	3	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"SunterSampling"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"supclust"	2004	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"superbiclust"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"superdiag"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"SuperLearner"	2011	"Mixed Case"	2	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"superMDS"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"superpc"	2004	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SuppDists"	2001	"Mixed Case"	1	TRUE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"support.BWS"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"support.CEs"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"surface"	2013	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Surrogate"	2014	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"suRtex"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"surv2sampleComp"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"survAccuracyMeasures"	2014	"Mixed Case"	4	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"survAUC"	2011	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"survC1"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"SurvCorr"	2015	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"surveillance"	2005	"Lower Case"	16	FALSE	"RForge"	"testthat"	FALSE	TRUE	FALSE	"GPL-2"
"survexp.fr"	2013	"Non-Alphanumeric"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"survey"	2003	"Lower Case"	1	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"surveydata"	2012	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Survgini"	2011	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"survIDINRI"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"survival"	2001	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"LGPL-2"
"survivalMPL"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"LGPL-2"
"survivalROC"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"SurvLong"	2015	"Mixed Case"	6	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"survMisc"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	TRUE	"GPL-2"
"survPresmooth"	2010	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"survrec"	2002	"Lower Case"	4	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"SurvRegCensCov"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
